,Disagreement|x,Disagreement|y,Disagreement|y_std
0,0.0,0.0,0.0
1,0.001,0.0003660992128866923,0.0005177424720384752
2,0.01,0.0054914881933003845,0.0050925966477186725
3,0.1,0.02818963939227531,0.012042382722605547
4,0.2,0.046860699249496617,0.015074665780643082
5,0.4,0.06809445359692477,0.0016166503507830568
6,0.6,0.09701629141497346,0.004166138267157621
7,0.8,0.12392458356214535,0.0041661382671576135
8,1.0,0.13545670876807617,0.009969063740940951
