,Disagreement|x,Disagreement|y,Disagreement|y_std
0,192,0.11435752434809927,0.01167931529716689
1,384,0.10713163682060949,0.0067235107002930235
2,768,0.10147659440779139,0.006982755504521796
3,1536,0.09456487590323594,0.008476743677808382
4,3072,0.10367577756833175,0.003526538536073459
