,Disagreement|x,Disagreement|y,Disagreement|y_std
0,1,0.13984989932271644,0.007289880194669556
1,2,0.13728720483250959,0.014431926300147922
2,4,0.1360058575874062,0.012684690564942638
3,8,0.13838550247116968,0.010185193295437343
4,16,0.13692110561962292,0.007626822865092322
5,32,0.13692110561962292,0.007626822865092322
