,Disagreement|x,Disagreement|y,Disagreement|y_std
0,192,0.058666666666666666,0.0061282587702834145
1,384,0.04599999999999999,0.010801234497346435
2,768,0.044000000000000004,0.008485281374238571
3,1536,0.04766666666666666,0.0052493385826745415
4,3072,0.042,0.0024494897427831774
