,Disagreement|x,Disagreement|y,Disagreement|y_std
0,0.0,0.0,0.0
1,0.001,0.0006248047485160887,0.0008836073491865637
2,0.01,0.0028116213683223993,0.0015304528227323823
3,0.1,0.03905029678225554,0.017951587502103895
4,0.2,0.055607622617931896,0.007703110281748175
5,0.4,0.08528584817244611,0.0027590630635201036
6,0.6,0.10402999062792877,0.010006633788220533
7,0.8,0.12058731646360511,0.011689026512883297
8,1.0,0.14620431115276475,0.01379531531760051
