,Disagreement|x,Disagreement|y,Disagreement|y_std
0,192,0.05933333333333333,0.006944222218666556
1,384,0.048666666666666664,0.009741092797468303
2,768,0.04066666666666666,0.006182412330330469
3,1536,0.04933333333333333,0.0077172246018601485
4,3072,0.04533333333333333,0.004189935029992176
