,Disagreement|x,Disagreement|y,Disagreement|y_std
0,1,0.11938422871504871,0.004238371838904194
1,2,0.09456487590323594,0.003873335848551035
2,4,0.10147659440779139,0.0008886041862224961
3,8,0.10304743952246309,0.004238371838904188
4,16,0.10273327049952875,0.00461732279506725
5,32,0.10273327049952875,0.00461732279506725
