,Disagreement|x,Disagreement|y,Disagreement|y_std
0,0.0,0.0,0.0
1,0.001,0.0,0.0
2,0.01,0.0012566760917373547,0.0008886041862224913
3,0.1,0.01727929626138863,0.0019366679242755192
4,0.2,0.02104932453660069,0.0029134836617956974
5,0.4,0.04241281809613573,0.003998718838001213
6,0.6,0.06471881872447377,0.006723510700293025
7,0.8,0.08262645303173108,0.008228589917504737
8,1.0,0.10273327049952875,0.00461732279506725
