,Disagreement|x,Disagreement|y,Disagreement|y_std
0,1,0.14089347079037803,0.0031858916048689706
1,2,0.1393314589190878,0.0026873868375640888
2,4,0.13402061855670103,0.00501792514970603
3,8,0.13589503280224932,0.0033355445960735106
4,16,0.13808184942205562,0.004351261567380238
5,32,0.13808184942205562,0.004351261567380238
