,Disagreement|x,Disagreement|y,Disagreement|y_std
0,0.0,0.0,0.0
1,0.001,0.003294892915980231,0.0042772547851173065
2,0.01,0.004576240161083653,0.0037603219081409726
3,0.1,0.028555738605161998,0.010714267345167049
4,0.2,0.045762401610836535,0.01812653291331083
5,0.4,0.05802672524254073,0.007731543870379967
6,0.6,0.08127402526084569,0.01115551820259388
7,0.8,0.10854841662090427,0.005677489445092741
8,1.0,0.12923302214900237,0.0048361137886226944
